word,synonyms
إبانة,"['إِظْهَار', 'إِبْدَاء']"
تالي,"['تَابِع', 'لاَحِق']"
انخماص,['ضُّمُور']
انفضاض,"['اِنْكِسَار', 'تَفَرُّق', 'اِنْصِبَاب']"
هرول,"['بَزْبَزَ', 'أَسْرَعَفي سَيْرِهِ', 'اِنْهَزَمَ']"
خرج(من غمده),['اِنْسَلَّالسَيفُ']
نهم,"['أَهْيَس', 'شُجَاع', 'أَكُول']"
سكّان البادية,"['بَدْو', 'بَدْء']"
هروب,"['إِكْصَاص', 'تَرَاجُع', 'اِنْهِزَام']"
كثير-البكاء-,['بَكَّاء']
حمس,"['شُجَاع', 'صَلْب']"
تالد,['أَصْلِيقَدِيم']
أفسد -بينهم-,['أَنْمَسَبين القوم']
مهذّبون,"['أَوَادِم', 'شُرَفَاء']"
نهب,"['سَلْب', 'قَهْر']"
انهلّ(الدمع),"['تَسَاقَطَ', 'اِنْسَكَبَ']"
كشف(ه),"['بَدَحَبالسِرِ', 'بَاحَبِهِ']"
تخالّف,"['تَضَادّ', 'اِخْتِلاَف']"
انشدخ,"['اِنْشَجَّ', 'اِنْكَسَرَ']"
ضاع,"['بَطَلَالشيء', 'فَسَدَ']"
عطاء,"['بِرّ', 'إِحْسَان', 'خَيْر']"
غيّر,"['بَدَّلَ', 'اِسْتَعَاضَ بِآخَر']"
فاقد-العقل-,['أَهْبَل']
ذهن,"['ذَكِيّ', 'فَطِن']"
اهتمّ,"['بَالَى', 'اَكْتَرَثَ', 'فَاخَرَ']"
حتمي,"['أَكِيدمن الشيء', 'مَوثُوق']"
سعة,"['رَغَد', 'طَيِّب']"
نظر,"['رَوِّيَة', 'تَأَمُل']"
لائم,"['ذَامّ', 'عَائِب']"
أمطر-ت-(رذاذا),['بَغَشَتالسَمَاء']
مبنيّ,"['بِنَاء', 'تَعْمِير', 'تَشيِيد']"
فصيح,"['جَزْلُمن الكَلامِ', 'مَتِين']"
سعر,"['حَرّ', 'شِدَةجُوع']"
راقي,"['عَالِي', 'سَامِي']"
خفّف,['رَفَّ']
جدّد,['حَدَّبَ']
أبطل,['أَلْغَى']
جدّة,['حَدَاثَة']
أبطن,['أَخْفى']
أكمل,['أَتَمَّ']
غنى,"['ثَرَاء', 'إِيسَار']"
تسخين,['إِحْمَاء']
تسخيم,"['فَسَاد', 'إِنْتَان', 'تَسْوِيد']"
سهومة,['عُبُوس']
تضخيم,"['تَكْبِير', 'تَعْظِيم', 'قَول : الله أَكْبَر']"
تزميل,['إِخْفَاء']
امتحاط,['اِنْتِزَاع']
استساغ الطعام,['اِسْتَهْنَأَ']
حمى,"['حَرَسَ', 'حَفِظَ', 'صَانَ']"
تنفّر,"['كَرِهَ', 'تَرَفَّعَ']"
انتشط(الحبل),['اِنْحَلَّ']
افترق(السيف),"['اِسْتَلَّ', 'اِنْتَزَعَمن الغمدِ']"
اكتهى,"['اِحْتَرَمَ', 'عَظَّمَ']"
خفّض,['قَلَّلَ']
راقع,['مُصْلِح']
ارتواء,"['تَرَوِّي', 'تَفَكُّر', 'تَأَنّي']"
رائجة,['نَافِقَة']
أسرع(في عدوه),['أَهْرَعَ']
راقد,"['مُسْتَلْقِي', 'نَائِم']"
تقطع,"['تَمَزَّقَ', 'تَشَقَّقَ']"
نظم,"['تَنْظِيم', 'تَرْتِيب']"
أبطأ,"['تَلَكَّأَ', 'تَوَانَى']"
بزوغ,"['خُرُوج', 'طُلُوع']"
خفّة,"['قِلّةالثِقَل', 'سُرْعَة', 'طَيْش']"
كفّ(عنه),"['أَمْسَكَعَن الأَمْر', 'اِمْتَنَعَعَنْه']"
ضّيق,"['اِنْقِبَاض', 'تَجَمُّع', 'اِنْكِمَاش']"
توقير,"['إِجْلال', 'تَعْظيم', 'اِحْتِرام']"
طلب الزاد,"['اِسْتِزَادَة', 'طَلَب الزِيَادَة']"
بدار,['إِسْرَاع']
أصيل,"['حَسِيب', 'شَرِيف']"
أبّد,"['خَلَّدَ', 'أَدَامَ']"
حفيد,['وَلَدُالوَلَد']
ضّمور,['اِنْخِمَاص']
تبرقع,['تَقَنُع']
انبتات,['اِنْقِطَاعِ']
اغتسل,"['تَطَهَّرَ', 'تَنَظَّفَ', 'تَنَقَّى']"
إعراض,"['جَفَاء', 'غِلْظ في العِشْرَة']"
حبّب,"['سَوَّلَ', 'سَهَّلَ']"
أسير,"['حَبِيس', 'سَجِين']"
أشعر,['أَهْلَب']
أشعل,"['شَبَّ', 'أَوْقَدَ']"
إنس,['بَشَر']
طلق(الوجه),"['بَشُوش', 'مُتَهَلِّلالوَجْه']"
أحدّ-إليه النظر-,['حَدَجَ']
انتخى(عليه),['تَكَبَّرَ']
انصب-بقوة-,"['اِنْهَمَرَ', 'سَالَ']"
آجلة,['مُتَأخِرة']
اكتنز(المال),"['اِدَّخَرَ', 'جَمَعَ']"
برّد-الألم-,['خَفَّفه']
توقيف,['إِيقَاف']
احتلال,"['تَجَمُّر', 'اِجْتِمَاع']"
صحّ,"['بَزُلَالأَمْرُ', 'اِسْتَقَامَ']"
أرق,['سُهْد']
جلاجل,['أَجْرَاس']
سكران,['ثَمِل']
انغمّ,['حَزِنَ']
أمشى,['سَيَّرَ']
اهتمام,"['اِكْتِرَاث', 'مُبَالاَة']"
إسآم,"['إِضْجَار', 'إِمْلاَل']"
باح-به-,"['بَدَحَبالسِرِ', 'كَشَفَه']"
سافر-بعيدا-,['أَنْوَىالرَّجُلُ']
مرتاب,['شَاكّ']
مغفرة,"['رَحْمَة', 'رِقَّةالقَلْب']"
ترنّم,"['تَرجِّيعالصَوتِ', 'تَطْرِيب']"
تأنّس-به-,"['اِرْتَاحَلَهُ', 'أَلِفَه']"
أصاب,['أَقْصَدَالسهم']
حاسم,['صَارِم']
شاه-ت-,['طَمَحَت']
وافق-عليه-,"['أَيَّدَالأَمْرَ', 'حَبَّذَه']"
أنأى,"['بَعَّدَ', 'أَبْعَدَه']"
متحيّرون,"['أَهْكَاء', 'مَذْهُولون']"
أوكح,"['صَلْب', 'حَجَر', 'تُرَاب']"
حاسر,['كَاشِف']
خلق(هم),['جَبَلَ الله الخَلْق']
صقل,"['تَلْمِيع', 'جَلْي']"
ملاحة,"['بَزَاغَة', 'ظُرْف', 'جُرْأَة']"
تهييج,"['بَعْث', 'إِرْسَال', 'إِثَارَة']"
بيّن,['وَاضِح']
أوكع,"['لَئِيم', 'أَحْمَق', 'غَبِي']"
انتساب,"['اِنْضِمَام', 'اِجْتِمَاع', 'اِلْتِحَاق']"
سلسال,"['عَذْبَ', 'صَافِي']"
أرب,['حَاجَة']
أمشر,"['نَشِيط', 'قَوي']"
لجم,['إِكْفَاح']
نظير,"['حِيْدَ', 'مِثْلَ']"
اقتفال,['اِنْغِلاَق']
اهتماط,"['اِغْتِصَاب الحَق', 'ظُّلْم']"
إنساني,"['آدَمِي', 'مُهَذَب', 'شَريف']"
صحا,['أَمْشَحَت السَمَاء']
انغمض,"['اِنْغَضَّ', 'اِنْخَفَضَ']"
صّعود,"['إِعْرَاض', 'تَوَلّي']"
بطين(عظيم البطن),['بَجِر']
أرض,['بَسِيطَة']
استغناء,"['اِكْتِفَاء', 'اِقْتِنَاع']"
انقياد,"['سَلَس', 'سُهُولَة']"
سنيم,['عَالِيالقَدر']
إغاثة,"['إِعَانَة', 'نَصْر']"
اندماج,['اِنْضِمَام']
رائحة-كريهة-,['سَهْك']
إحسان,"['جَمِيل', 'حَسَن', 'مَعْرُوف']"
تّكبر,"['اِسْتِكْبَار', 'اِسْتِعْظَام', 'تّيه']"
أكنّ,['أَسَرَّ']
انتاغ,['ضَحِكَباسْتِهِزاء']
أعطى-ه-(بثمن),['بَاعَالشيء']
أرعن,"['أَوْرَه', 'أَحْمَق']"
تيّه,"['ضَيَّعَ', 'أَضَلَّ']"
باهج,"['سَرَّ', 'أَفْرَحَ', 'بَارَىفي الحُسن']"
مبالغ فيه,"['ثَرْثَار', 'كَثِير الكَلاَم']"
أغفل(الشيء),['أَهْمَلَ']
قبيحة,"['سَوْآء', 'خِلّة', 'عَيْب']"
فخر,"['زَهْو', 'تَكَبُّر']"
تخاصّم,"['تَنَازُع', 'تَقَاتُل']"
جأش,"['اِضْطِرَاب', 'نَفْس']"
اغتمام,"['اِكْتِرَاب', 'حُزْن']"
اكتهاء,"['اِحْتِرِام', 'تَعْظِيم']"
بساطة-في العيش-,['سِعَّة']
اتّضاح,"['اِنْكِشاف', 'تِبْيان', 'اِنْجِلاء']"
اعتلّ,"['مَرِضَ', 'سَقِمَ']"
استجمع,"['تَجَمَّعَ', 'جَمَعَ']"
إبعاد عن الخير,"['تَقْبِيح', 'إِنْكَار']"
ساكن,"['هَادِئ', 'خَامِد']"
أنبت بقله,['أَبْقَلَ المَكانُ']
استناخ,['بَرَّكَ']
استنار,['أَضَاءَ']
نمّى,"['أَنْمَى', 'كَبَّرَ']"
تكهّن,['تَنَبُّؤ']
مغادرة,['خُرُوج']
ساكت,['صَامِت']
طليقة,"['حُرّة', 'كَرِيمَة']"
غياب,['اِنْقِمَاس']
أقلق(ه),"['أَهَمَّهالأمْرُ', 'أَحْزَنَه', 'أَثَارَاِهْتِمَامَه']"
تشاءى,"['تَفَرَّقَ', 'تَسَابَقَ']"
أخمص القدم,['بَاطِنُ القَدَمِ']
اشتعل-ت-,"['تَأَرَّثَتِالنارُ', 'اِتَّقَدَت']"
أصلب,['أَقْسَى']
ارتقى,['صَعِدَ']
تشاءم,['تَطَيَّرَ']
نمّا,['أَثَّلَ']
غريب,"['حُوشِيّ', 'وَحْشِيّ', 'غَامِض']"
متعب,"['شَاقّ', 'صَعْب']"
خلف,"['إِخْلاَل', 'نَكْث', 'عَدَمالوَفَاء']"
تصميم,"['تَعَزُّم', 'نِيَّة']"
لطف,"['حُسْنَى', 'مُعَامَلَةحَسَنَة']"
تّأخّي,"['تَحَرّي', 'قَصْد']"
تلاؤم,"['اِجْتِمَاع', 'اِتِّفَاق']"
تأثيف,['مُلاَزَمَة']
اطمأنّ,"['أَمِنَ', 'سَلِمَ']"
امتنع(عنه),"['أَمْسَكَعَن الأَمْر', 'كَفَّعَنْه']"
تفرّق(القوم),['اِنْفَضَّالقَومُ']
ثائر,['مُتَمَرِّد']
شاري,['مُبْتَاع']
بادن,"['سَمِين', 'جَسِيم', 'ضَّخْم']"
بادي,['ظَاهِر']
ركب,['رَاكِبُون']
ركد,['اِسْتَنْقَعَ']
بلج(من الوجوه),"['طَلْق', 'مُشْرِق']"
انفصّ,['اِنْفَصَلَ']
آلف,"['آنَسَ', 'عَاشَرَ', 'تَعَوَّدَ']"
رضى,"['قُبُول', 'قَنَاعَة']"
رضي,"['قَبِلَ', 'قَنِعَ']"
تحرّر,"['حُرِّيَة', 'اِنْعِتَاق']"
تحرّج,"['تَوَرُّع', 'تَجَنُّب']"
سيلان,['جَرَيَان']
انفصل,"['تَقَاطَعَ', 'تَهَاجَرَ']"
انفصم,"['اِنْكَسَرَ', 'اِنْحَلَّ']"
تثأثأ-منه-,['خَافَه']
أدغم,['أَدْخَلَ']
انفصى,['اِنْفَصَلَ']
عتاب,"['زِرَايَة', 'عَيْب']"
رضخ,"['خَضَعَ', 'ذَلَّ']"
تشيييع,"['تَنْدِيد', 'تَشْهِير']"
دار الباقية,"['دَار الخُلُود', 'آخِرَة']"
تحرّي,"['تَّأَخّي', 'قَصْد']"
بدو,"['سُكَّان البَادِيَة', 'بَدْء']"
آلس,"['خَانَ', 'خَدَعَ']"
تحرّى,"['تَأَخّىالشيء', 'قَصَدَ']"
ممتلىء,"['حَافِل', 'كَثِير']"
تحرّق,['اِحْتِرَاق']
انفصد,['سَالَ']
بادر,"['سَارَعَ', 'أَسْرَعَ']"
افتقار(بعد غنى),['إِكْدَاء']
نفور,"['جُمُوح', 'تَمَرُّد', 'هَيَجَان']"
شارد,"['تَائِه', 'سَاهِي', 'غَافِل']"
أنوى(الرّجل),['سَافَرَبَعِيدًا']
شّرب,"['اِرْتِوَاء', 'شَّبَع']"
قضى(عليه),"['أَمَاتَ', 'قَتَلَ']"
قاضي,"['حَاكِم', 'مُدِير']"
قوّى-ه-,['شَدَّعَضُدَهُ']
ركن,"['مَالَ', 'سَكَنَ']"
خائب,['مُخْفِق']
مجتهد,"['جَادّ', 'رَزِين']"
إلحاح,"['إِصْرَار', 'مُوَاظَبَة']"
إلحاد,['كُفَرَ']
احتوى,"['اِمْتَلَكَالشيء', 'حَازَ']"
شدّ,['جَذَبَ']
كبر,"['شَاخَ', 'طَعَنَ']"
أضعف,['ثَبَّطَ']
إهذار,['هَذَيَان']
أظهر(ها)-له-,"['بَادَاهبالعَدَاوَةِ', 'كَاشَفَهبِها']"
اتسق(ت),"['اِنْتَظَمَتالأَشْيَاءُ', 'اِنْضَمَّبَعضُها لبَعض']"
استبقاء,"['إِثْبَات', 'إِبْقَاء']"
تجوّق,['تَجَمُّع']
تأرّب(الأمر),['اِشْتَدَّ']
زكّر-الإناء-,['اِمْتَلأَ']
أكارم,"['أَفَاضِلَالنَاسِ', 'أَشَارِفُ']"
خير,['خَلاَص']
شدة,"['بَرَس', 'قَسْوَة']"
وعي,"['إِدْرَاك', 'فَهْم', 'لَحَاقْ']"
تحضّر,['تَمَدُّن']
جمع(بين القلوب),['أَلَفَ']
أرضع(ه),['أَنَضَّالرَضِيعَ']
أبرّ,"['صَدَقَ', 'أَوْفىَ', 'أَمْضى']"
تهجّم,"['هَجَمَ', 'أَهَانَ']"
إنجاح,"['تَوْفِيق', 'قَضَاء']"
شاتم,['سَابّ']
إنجاز,['تَحْقِيق']
اكتتم,"['كَتَمَ', 'أَخْفَى']"
أبرم,"['أَحْكَمَ', 'أَتَمَّ']"
اتّساع,"['تَوَسُّع', 'تَفَسُّح']"
ثريّ,"['غَنِيّ', 'مُوسِر']"
شاتي,['مَاطِر']
تموّج,"['اِضْطَرَبَ', 'تَحَرَّكَ', 'اِخْتَلَّ']"
تشهير,"['تَنْدِيد', 'تَشْييِيع']"
بشر-به-,['فَرِحَبِهِ']
أوصل,"['أَنْهَى', 'أَتَمَّ', 'أَبْلَغَ']"
شدّة-السّواد-,['حُلْكَة']
متكبّر,"['جَخِيف', 'تَكَبُّر']"
اكتمن,"['اِخْتَفَى', 'اِخْتَبَأَ']"
اكتمل,['بَدَرَالقَمَرُ']
تطويل,['تَمْدِيد']
اكتمى,['اِسْتَتَرَ']
أبرز,['أَصْلَتَ']
اتّساق,"['اِنْتِظَام', 'تَآلُف']"
تأصّل,['أَصُلَ']
تهجّد,['اِسْتَيْقَظَلِلصَلاَةِ']
خطو,['مَشْي']
مطل,"['سَوَّفَ', 'أَجَّلَ']"
أبرأ,"['أَبَلَّ', 'أَشَفى']"
تناغص,['تَزَاحَمَ']
أبرح,"['أَزاَلَ', 'كَرَّمَ', 'عَظَّمَ']"
حادث,['مُسْتَجَد']
مخافة الله,"['تَقْوَى', 'تُقَى']"
انتظم,"['تَنَضَّدَ', 'تَرَاصَفَ']"
ماضي,['سَالِف']
استضعف,"['أَكَارَ', 'اِسْتَذَلَّ', 'اِحْتَقَرَ']"
تخلّص-منها-,"['تَبَرَّأَمن التهمة', 'تَنَصَّلَمنها']"
تأسّف,['حُزن']
راحة,"['رَوْح', 'رَحْمَة', 'فَرَح']"
حجب(الشيء),['سَتَرَه']
إقناب,"['اِسْتِخْفَاء', 'تَسَتُّر']"
إقنات,['تَوَاضُعلله تَعَالى']
أدّى,"['قَضَى', 'أَتَّمَ', 'أَكْمَلَ']"
سواء-السبيل-,['مُستَقِيمُ']
ثوران,['هَيَجَان']
أدّن,['أَقَامَ']
إقناع,['إِرْضَاء']
راحل,"['مُغَادِر', 'مُتَنَقِل']"
تتابع-لمعانه-,['تَبَوَّحَالبَرقُ']
انتظر,"['تَوَقَّفَ', 'تَمَكَّثَ']"
لمع,"['تَوَقَّدَ', 'تَلأْلأَ']"
خطير,['رَفِيع']
حفاوة,"['اِهْتِمَامبالآخَرِين', 'إِكْرَامهم']"
انعطف,"['تَلَوّى', 'اِنْثَنَى']"
انمحاص,"['إِفْلاَت', 'سُقُوط', 'سُكُون']"
صدق,"['بَرَّ', 'أَطَاعَ']"
سمين,['بَدِين']
سميك,"['مُرْتَفِع', 'عَالِي']"
تحتّم-الأمر-,['وَجَبَ']
حارّ,"['سُخْن', 'حَامِي']"
بكامة,['سُكُوت']
صلب,"['حَمِس', 'شُجَاع']"
قدم,"['أَقْبَلَ', 'أَتَى', 'جَاءَ']"
صلح,"['سَلْم', 'سَلاَم']"
حارس,"['حَافِظ', 'رَاعِي', 'حَامِي']"
قدر,['تَمَكَّنَ']
بحتر,['قَصِير']
تدمير,"['إِهْلاَك', 'إِمَاتَة', 'إِبَادَة']"
صلف,"['بَزَاء', 'تَكَبُّر']"
متبدّد,"['شَتِيت', 'مُتَفَرِّق']"
قدح,"['تَشْهِير', 'ذَمّ']"
تظاهر-بالحمق-,['تَحَامُق']
بارى(في الحسن),"['بَاهَجَ', 'سَرَّ', 'أَفْرَحَ']"
حارث,['مُزَارِع']
حارب,['قَاتَلَ']
تلاعن,"['تَلاَحَى', 'تَشَاتَمَ', 'تَبَاغَضَ']"
تشطير,['تَقْسِيم']
ذو الرشد,"['رَشِيد', 'مُرْشِد']"
اكتئاب,"['حُزْن', 'غَمّ']"
طال,"['سَمَقَ', 'اِرْتَفَعَ', 'عَلاَ']"
أيّد,['قَوِيّ']
انتمى(إليه),['اِنْتَسَبَإِلَيهِ']
ثقيل-الحركة-,"['بَطِيء', 'مُتَوَانِي']"
هدوء,"['سُكُوت', 'جُمُود']"
اقتناع,"['اِكْتِفَاء', 'اِسْتِغْنَاء']"
أفرّ,['أَهْرَبَ']
تصارع,"['تَحَارَبَ', 'تَقَاتَلَ']"
أفرى,['أَكْذَبَ']
أفره,"['مَاهِر', 'حَاذِق']"
أقزل,['أَعْرَج']
أيّس,"['أَقْنَطَ', 'أَيْأَسَ']"
اتّأس,['يَئِسَ']
التحد(إليه),['مَالَإِلَيه']
تنوّر,['إِضَاءَة']
استبد,"['اِنْفَرَدَ', 'اِسْتَقَلَ', 'غَلَبَ']"
سماح,"['تَسَامُح', 'إِذْن', 'إِجَازَة']"
تّرك,"['إِطْلاَق', 'إِِرْسَال']"
إجفيل,['جَبان']
تأفّل,['تَكَبُّر']
سماء,['فَضَاء']
تأفّف,"['تَضَجُّر', 'تَبَرُّم']"
اتّأد,"['تَأَنّى', 'تَمَهَّلَ']"
انخمص(الجرح),['ذَهَبَوَرَمُه']
تّرع,['اِمْتِلاَء']
لصق(بعضه ببعض),"['اِلْتَبَدَالشَعرُ', 'تَدَاخَلَ']"
تنوّه,['اِرْتِفَاع']
تنوّل,['أَخَذَ']
فاضل,['أَمَزّ']
إطفاء,['إِخْماد']
أفرغ,['جَشَّرَ']
أفرع,['أَشْعَركثير الشعر']
أفرط,['أَسْرَفَ']
أحفى,['حَلَقَ']
طرّب,"['رَنَّمَ', 'رَجَّعَصَوْتُه']"
أفرس,"['أَبْصَرَ', 'أَعْرَفَ']"
طاب,"['حَلاَ', 'لَذَّ']"
أفرح,"['سَرَّ', 'أَبْهَجَ', 'أَسْعَدَ']"
أفرج,['أَطْلَقَ']
حانق,"['غَضْبَان', 'مُعْتَاظ']"
كثير-السهر-,['سُهَر']
دامس,['مُظْلِم']
اعتنى,['دبَّرَ']
إجراء,"['تَنْفِيذ', 'قَضَاء']"
